id,name,email,home_address,dob,card_last4,member_since,tier,churn_risk
MEM-0589,Yuki Kim,yuki.kim589@example.com,"970 Prairie Ln, Findlay, OH 43367",1986-09-09,2710,2020-02-01,standard,0.09
MEM-0590,Paloma Perez,paloma.perez590@example.com,"842 Harbor Rd, Kalamazoo, MI 46398",1968-03-08,3578,2023-01-01,standard,0.27
MEM-0591,Jerome Kim,jerome.kim591@example.com,"966 Elm Ct, Akron, OH 49904",1997-07-05,2410,2022-04-01,standard,0.26
MEM-0592,Priya Davis,priya.davis592@example.com,"204 Foundry St, Columbus, OH 44587",1957-10-09,3032,2016-03-01,standard,0.08
MEM-0593,DeShawn Harris,deshawn.harris593@example.com,"918 Oak Ave, Fort Wayne, IN 44256",1991-01-27,3312,2016-02-01,standard,0.27
MEM-0594,Fatima Torres,fatima.torres594@example.com,"487 Willow Pass, Ann Arbor, MI 43956",1970-09-13,8653,2015-08-01,standard,0.07
MEM-0595,Lamar White,lamar.white595@example.com,"364 Elm Ct, Findlay, OH 48572",1991-11-25,2668,2017-04-01,standard,0.01
MEM-0596,Zoe Al-Sayed,zoe.al.sayed596@example.com,"823 Canal Rd, Ann Arbor, MI 47863",1995-11-17,1545,2019-10-01,standard,0.03
MEM-0597,Greg Al-Sayed,greg.al.sayed597@example.com,"151 Elm Ct, South Bend, IN 46677",1972-01-10,8758,2017-05-01,standard,0.11
MEM-0598,Dolores Brzezinski,dolores.brzezinski598@example.com,"190 Airline Rd, Ann Arbor, MI 43792",1979-11-08,3853,2017-09-01,standard,0.14
MEM-0599,DeShawn Ramirez,deshawn.ramirez599@example.com,"957 Elm Ct, Sandusky, OH 49695",1959-11-22,9652,2020-03-01,standard,0.34
MEM-0600,Yosef Torres,yosef.torres600@example.com,"122 Prairie Ln, Sandusky, OH 48422",1965-06-03,2551,2016-05-01,standard,0.37
MEM-0601,Ingrid Hernandez,ingrid.hernandez601@example.com,"804 Airline Rd, Bowling Green, OH 44421",1962-08-19,2825,2025-02-01,standard,0.28
MEM-0602,Zoe Adams,zoe.adams602@example.com,"962 Airline Rd, Columbus, OH 43701",1973-12-18,1428,2024-11-01,standard,0.27
MEM-0603,Ivan Martinez,ivan.martinez603@example.com,"271 Ferry St, Columbus, OH 44158",2001-01-05,1216,2015-04-01,standard,0.3
MEM-0604,Quinn Martinez,quinn.martinez604@example.com,"779 Foundry St, Toledo, OH 48637",2002-12-15,9104,2016-01-01,standard,0.19
MEM-0605,Quinn Allen,quinn.allen605@example.com,"284 Oak Ave, Bowling Green, OH 48951",1960-03-25,6305,2016-09-01,standard,0.07
MEM-0606,Wes Moore,wes.moore606@example.com,"960 Elm Ct, Ann Arbor, MI 45661",1989-01-22,1841,2016-11-01,standard,0.36
MEM-0607,Otis Wilson,otis.wilson607@example.com,"571 Willow Pass, South Bend, IN 45918",1980-05-26,7321,2018-12-01,standard,0.24
MEM-0608,Ximena Torres,ximena.torres608@example.com,"44 Oak Ave, Columbus, OH 43997",2000-01-28,5064,2023-07-01,standard,0.23
MEM-0609,Ernesto Clark,ernesto.clark609@example.com,"76 Ferry St, Akron, OH 48627",1997-09-28,8540,2022-04-01,standard,0.14
MEM-0610,Fatima King,fatima.king610@example.com,"300 Airline Rd, South Bend, IN 45319",1972-04-06,6040,2019-11-01,standard,0.05
MEM-0611,Wes Brown,wes.brown611@example.com,"92 Foundry St, Sandusky, OH 46764",1985-04-22,2169,2023-06-01,standard,0.03
MEM-0612,Hannah Miller,hannah.miller612@example.com,"843 Balloon Way, Bowling Green, OH 43082",1974-05-26,8251,2019-12-01,standard,0.25
MEM-0613,Bettye Womack,bettye.womack613@example.com,"952 Foundry St, Fort Wayne, IN 45998",1990-09-25,8510,2024-07-01,standard,0.19
MEM-0614,Margaret Adams,margaret.adams614@example.com,"358 Lakeview Dr, Kalamazoo, MI 43854",1958-07-17,8498,2020-08-01,standard,0.33
MEM-0615,Ingrid Womack,ingrid.womack615@example.com,"657 Cedar Blvd, Erie, PA 43177",2004-06-17,5909,2020-03-01,standard,0.22
MEM-0616,Kitty Baker,kitty.baker616@example.com,"259 Oak Ave, Ann Arbor, MI 43337",1960-08-06,3690,2023-03-01,golden_goose,0.33
MEM-0617,Yuki Harris,yuki.harris617@example.com,"363 Oak Ave, Dayton, OH 46360",2003-02-21,8134,2019-07-01,standard,0.38
MEM-0618,Tina Brown,tina.brown618@example.com,"603 Canal Rd, Columbus, OH 44638",1976-02-20,8398,2019-12-01,standard,0.24
MEM-0619,Flo Davis,flo.davis619@example.com,"263 Oak Ave, Kalamazoo, MI 47032",1977-11-01,8143,2020-01-01,standard,0.17
MEM-0620,Jamal Nowak,jamal.nowak620@example.com,"501 Airline Rd, Columbus, OH 43678",1998-08-07,6126,2025-09-01,standard,0.11
MEM-0621,Mo Womack,mo.womack621@example.com,"194 Harbor Rd, Akron, OH 43918",1960-06-19,8889,2021-11-01,standard,0.21
MEM-0622,Ximena Clark,ximena.clark622@example.com,"351 Meadow Ln, Kalamazoo, MI 43729",1962-10-24,9066,2016-08-01,standard,0.22
MEM-0623,Bob Smith,bob.smith623@example.com,"84 Airline Rd, Sandusky, OH 43346",1959-08-14,6343,2015-01-01,standard,0.03
MEM-0624,Mo Tanaka,mo.tanaka624@example.com,"679 Orchard Ave, Kalamazoo, MI 45085",1963-08-21,2585,2022-07-01,standard,0.27
MEM-0625,Hannah Kowalczyk,hannah.kowalczyk625@example.com,"453 Prairie Ln, Findlay, OH 48083",2002-01-28,7148,2024-11-01,standard,0.39
MEM-0626,Wes Thompson,wes.thompson626@example.com,"815 Ferry St, Fort Wayne, IN 45760",1996-09-14,1435,2020-07-01,standard,0.25
MEM-0627,Stan Womack,stan.womack627@example.com,"173 Willow Pass, South Bend, IN 45236",1986-01-03,4516,2020-03-01,standard,0.03
MEM-0628,Vera Lopez,vera.lopez628@example.com,"350 Lakeview Dr, Bowling Green, OH 46933",1973-03-25,8715,2016-12-01,standard,0.22
MEM-0629,Wes Perez,wes.perez629@example.com,"47 Balloon Way, Sandusky, OH 46273",1961-09-26,5835,2024-03-01,golden_goose,0.19
MEM-0630,Stan Womack,stan.womack630@example.com,"981 Oak Ave, Ann Arbor, MI 48641",1999-01-18,5857,2021-12-01,golden_goose,0.16
MEM-0631,Zoe Thompson,zoe.thompson631@example.com,"160 Foundry St, Ann Arbor, MI 45924",1993-05-10,4278,2016-05-01,standard,0.37
MEM-0632,Vera Martinez,vera.martinez632@example.com,"448 Meadow Ln, Bowling Green, OH 43557",1995-08-26,9054,2025-04-01,standard,0.04
MEM-0633,Hannah Martin,hannah.martin633@example.com,"719 Harbor Rd, Dayton, OH 47409",1962-04-20,7534,2017-11-01,standard,0.13
MEM-0634,Keiko Al-Sayed,keiko.al.sayed634@example.com,"927 Foundry St, Fort Wayne, IN 49109",1959-05-11,1836,2021-02-01,standard,0.36
MEM-0635,Tina Al-Sayed,tina.al.sayed635@example.com,"333 Foundry St, South Bend, IN 48994",1981-05-07,2120,2022-09-01,standard,0.4
MEM-0636,Dolores Sanchez,dolores.sanchez636@example.com,"887 Oak Ave, Kalamazoo, MI 44723",2003-03-08,6470,2016-04-01,standard,0.28
MEM-0637,Omar Clark,omar.clark637@example.com,"20 Ferry St, Akron, OH 46911",2000-03-16,6926,2018-09-01,standard,0.15
MEM-0638,Curtis Adams,curtis.adams638@example.com,"110 Orchard Ave, South Bend, IN 44582",1972-08-24,3265,2024-07-01,standard,0.12
MEM-0639,Ivan Baker,ivan.baker639@example.com,"964 Lakeview Dr, Findlay, OH 43875",1989-07-27,2761,2017-01-01,standard,0.32
MEM-0640,Ivan Okafor-Reyes,ivan.okafor.reyes640@example.com,"185 Lakeview Dr, Columbus, OH 45612",1999-08-28,7210,2020-09-01,standard,0.33
MEM-0641,Kitty Moore,kitty.moore641@example.com,"683 Harbor Rd, Erie, PA 44417",1983-08-28,1169,2021-07-01,standard,0.1
MEM-0642,Yosef Patel,yosef.patel642@example.com,"310 Cedar Blvd, Findlay, OH 46046",1997-11-28,8998,2017-01-01,standard,0.12
MEM-0643,Pearl Adams,pearl.adams643@example.com,"295 Willow Pass, Findlay, OH 43437",1977-06-14,4927,2025-04-01,golden_goose,0.05
MEM-0644,Flo Robinson,flo.robinson644@example.com,"416 Balloon Way, Columbus, OH 46280",1992-11-15,3486,2023-03-01,standard,0.09
MEM-0645,Jerome Smith,jerome.smith645@example.com,"402 Ferry St, Ann Arbor, MI 47423",1991-05-06,6357,2024-12-01,golden_goose,0.3
MEM-0646,Dolores Flores,dolores.flores646@example.com,"330 Orchard Ave, Kalamazoo, MI 48166",1961-02-14,5012,2025-05-01,standard,0.05
MEM-0647,Bettye Davis,bettye.davis647@example.com,"270 Ferry St, Sandusky, OH 46255",1966-02-06,4826,2020-10-01,golden_goose,0.27
MEM-0648,Kitty Walker,kitty.walker648@example.com,"458 Orchard Ave, Bowling Green, OH 49907",1957-12-17,9139,2025-12-01,standard,0.18
MEM-0649,Rosa Allen,rosa.allen649@example.com,"66 Orchard Ave, South Bend, IN 47474",1974-04-11,3678,2017-10-01,standard,0.32
MEM-0650,Arthur Robinson,arthur.robinson650@example.com,"838 Prairie Ln, Ann Arbor, MI 45748",1991-12-24,2306,2017-09-01,standard,0.33
MEM-0651,Greg Young,greg.young651@example.com,"340 Elm Ct, Erie, PA 45082",1955-09-25,6570,2018-02-01,standard,0.25
MEM-0652,Linda Allen,linda.allen652@example.com,"197 Prairie Ln, Findlay, OH 49581",1967-09-28,5659,2016-03-01,golden_goose,0.06
MEM-0653,Zoe Jackson,zoe.jackson653@example.com,"257 Meadow Ln, Toledo, OH 43362",1982-05-01,1649,2020-09-01,standard,0.06
MEM-0654,Jamal Torres,jamal.torres654@example.com,"450 Willow Pass, Kalamazoo, MI 49508",1971-04-23,6410,2017-03-01,standard,0.27
MEM-0655,Nellie Ramirez,nellie.ramirez655@example.com,"997 Foundry St, Columbus, OH 48101",1976-05-12,7118,2015-04-01,standard,0.28
MEM-0656,Ernesto Miller,ernesto.miller656@example.com,"943 Elm Ct, Sandusky, OH 47325",1990-03-26,5146,2022-04-01,standard,0.31
MEM-0657,Lamar Robinson,lamar.robinson657@example.com,"474 Foundry St, Fort Wayne, IN 48985",1959-05-21,5744,2024-08-01,standard,0.17
MEM-0658,Harriet Martinez,harriet.martinez658@example.com,"205 Canal Rd, Fort Wayne, IN 44317",1965-12-22,6574,2017-04-01,standard,0.1
MEM-0659,Nellie Lee,nellie.lee659@example.com,"408 Airline Rd, Bowling Green, OH 47099",1992-03-06,6724,2015-07-01,standard,0.02
MEM-0660,Umar Jackson,umar.jackson660@example.com,"681 Maple St, Akron, OH 46274",1967-01-22,4995,2022-07-01,standard,0.26
MEM-0661,Greg Adams,greg.adams661@example.com,"902 Maple St, South Bend, IN 44727",1980-01-26,1568,2022-07-01,standard,0.28
MEM-0662,Nellie White,nellie.white662@example.com,"831 Oak Ave, Columbus, OH 48642",1985-10-10,4860,2016-11-01,standard,0.26
MEM-0663,Greg Young,greg.young663@example.com,"742 Oak Ave, South Bend, IN 45082",1991-12-21,4233,2024-08-01,standard,0.12
MEM-0664,Lamar Adams,lamar.adams664@example.com,"970 Foundry St, Bowling Green, OH 44778",1958-09-22,3331,2022-11-01,standard,0.06
MEM-0665,Bob Al-Sayed,bob.al.sayed665@example.com,"520 Ferry St, Erie, PA 49083",1979-04-18,3475,2024-04-01,standard,0.33
MEM-0666,Nadia Wright,nadia.wright666@example.com,"531 Canal Rd, Akron, OH 45450",2002-03-15,5536,2024-02-01,standard,0.25
MEM-0667,Ray Johnson,ray.johnson667@example.com,"288 Meadow Ln, South Bend, IN 46260",1985-01-21,5104,2023-05-01,standard,0.17
MEM-0668,Umar Adams,umar.adams668@example.com,"963 Harbor Rd, Dayton, OH 47056",1961-04-03,1572,2025-04-01,standard,0.29
MEM-0669,Ray Lewis,ray.lewis669@example.com,"488 Airline Rd, Toledo, OH 49181",1957-04-19,2425,2017-03-01,standard,0.22
MEM-0670,Jamal Brown,jamal.brown670@example.com,"88 Airline Rd, Erie, PA 44253",1979-09-13,2235,2018-03-01,standard,0.19
MEM-0671,Aisha Tanaka,aisha.tanaka671@example.com,"22 Orchard Ave, Akron, OH 49112",2003-09-04,3185,2025-04-01,standard,0.02
MEM-0672,Ximena Martinez,ximena.martinez672@example.com,"507 Ferry St, Kalamazoo, MI 43702",1956-02-05,2693,2019-08-01,standard,0.27
MEM-0673,Chen Flores,chen.flores673@example.com,"743 Elm Ct, South Bend, IN 44355",1957-12-10,2540,2021-04-01,standard,0.16
MEM-0674,Wes Lewis,wes.lewis674@example.com,"322 Meadow Ln, Akron, OH 44562",1961-06-02,7713,2015-12-01,standard,0.22
MEM-0675,Ximena Martin,ximena.martin675@example.com,"348 Prairie Ln, Bowling Green, OH 48203",1998-07-21,2787,2016-01-01,standard,0.04
MEM-0676,Curtis Thompson,curtis.thompson676@example.com,"27 Ferry St, Dayton, OH 44101",1965-05-19,2216,2018-05-01,standard,0.09
MEM-0677,Stan Walker,stan.walker677@example.com,"405 Meadow Ln, Fort Wayne, IN 43184",1989-09-27,1101,2020-01-01,standard,0.14
MEM-0678,Greg Martin,greg.martin678@example.com,"492 Airline Rd, Ann Arbor, MI 45206",1986-02-25,1087,2022-05-01,standard,0.38
MEM-0679,Hannah Hernandez,hannah.hernandez679@example.com,"900 Cedar Blvd, Toledo, OH 48823",1977-05-10,8446,2020-04-01,standard,0.04
MEM-0680,Tomasz Martinez,tomasz.martinez680@example.com,"724 Balloon Way, Akron, OH 46529",1982-08-25,2488,2017-08-01,standard,0.15
MEM-0681,Rosa Nguyen,rosa.nguyen681@example.com,"574 Ferry St, Sandusky, OH 45087",2001-01-10,4353,2015-03-01,standard,0.27
MEM-0682,Curtis Hernandez,curtis.hernandez682@example.com,"884 Willow Pass, Fort Wayne, IN 45446",1960-08-20,3465,2021-03-01,standard,0.36
MEM-0683,Ivan Nowak,ivan.nowak683@example.com,"414 Elm Ct, Ann Arbor, MI 44403",1985-11-05,1144,2025-08-01,standard,0.15
MEM-0684,Pearl Harris,pearl.harris684@example.com,"420 Elm Ct, Akron, OH 45572",1973-07-11,7495,2017-05-01,standard,0.25
MEM-0685,Omar Wright,omar.wright685@example.com,"672 Willow Pass, Akron, OH 45982",1956-09-21,5818,2016-05-01,standard,0.36
MEM-0686,Luis Hill,luis.hill686@example.com,"693 Foundry St, Fort Wayne, IN 46447",1963-02-25,8009,2019-06-01,standard,0.39
MEM-0687,Vera Robinson,vera.robinson687@example.com,"133 Balloon Way, Columbus, OH 49606",1972-09-01,5142,2015-01-01,golden_goose,0.29
MEM-0688,Yuki Martin,yuki.martin688@example.com,"462 Willow Pass, Sandusky, OH 49831",1974-05-21,4156,2018-05-01,standard,0.14
MEM-0689,Linda Scott,linda.scott689@example.com,"460 Balloon Way, Findlay, OH 45940",1960-07-06,6497,2016-12-01,standard,0.19
MEM-0690,Chen Wilson,chen.wilson690@example.com,"258 Willow Pass, Bowling Green, OH 43231",1976-08-04,3241,2025-01-01,standard,0.26
MEM-0691,Bettye Flores,bettye.flores691@example.com,"541 Balloon Way, Dayton, OH 45213",1975-03-10,5550,2025-09-01,standard,0.05
MEM-0692,Nellie Robinson,nellie.robinson692@example.com,"42 Airline Rd, Akron, OH 48280",1967-01-24,2277,2019-06-01,standard,0.09
MEM-0693,Pearl Martinez,pearl.martinez693@example.com,"341 Prairie Ln, Akron, OH 49030",1972-03-12,7737,2015-12-01,standard,0.15
MEM-0694,Kitty Thompson,kitty.thompson694@example.com,"390 Airline Rd, Kalamazoo, MI 49377",1994-08-15,5346,2018-11-01,standard,0.06
MEM-0695,Luis Allen,luis.allen695@example.com,"729 Oak Ave, Erie, PA 46299",1976-02-07,7378,2015-02-01,standard,0.28
MEM-0696,Gus Miller,gus.miller696@example.com,"585 Lakeview Dr, Findlay, OH 44161",1976-02-09,3494,2024-09-01,golden_goose,0.27
MEM-0697,Yosef Nowak,yosef.nowak697@example.com,"606 Harbor Rd, Fort Wayne, IN 44349",1961-04-02,3829,2024-08-01,standard,0.06
MEM-0698,Curtis Okafor-Reyes,curtis.okafor.reyes698@example.com,"103 Cedar Blvd, Sandusky, OH 44818",1977-04-08,7587,2025-09-01,standard,0.4
MEM-0699,Wes Harris,wes.harris699@example.com,"582 Oak Ave, Toledo, OH 43323",1985-03-27,6308,2017-10-01,standard,0.17
MEM-0700,Fatima Torres,fatima.torres700@example.com,"138 Lakeview Dr, Fort Wayne, IN 45400",1971-03-20,6468,2025-08-01,standard,0.37
MEM-0701,Hannah Ramirez,hannah.ramirez701@example.com,"227 Prairie Ln, South Bend, IN 47422",1961-04-28,9941,2019-05-01,standard,0.31
MEM-0702,Fatima Young,fatima.young702@example.com,"851 Harbor Rd, Ann Arbor, MI 49705",1993-07-16,5913,2019-11-01,standard,0.28
MEM-0703,Ernesto Thomas,ernesto.thomas703@example.com,"192 Balloon Way, Sandusky, OH 46508",1970-08-07,2092,2019-09-01,standard,0.05
MEM-0704,Kitty Lopez,kitty.lopez704@example.com,"539 Cedar Blvd, Findlay, OH 44038",1964-08-27,1927,2015-07-01,standard,0.15
MEM-0705,Quinn Adams,quinn.adams705@example.com,"287 Elm Ct, Findlay, OH 48200",2001-04-28,7459,2019-09-01,standard,0.1
MEM-0706,Stan Thomas,stan.thomas706@example.com,"703 Willow Pass, Dayton, OH 45953",1964-05-28,5490,2018-08-01,standard,0.24
MEM-0707,Gus Al-Sayed,gus.al.sayed707@example.com,"49 Oak Ave, Fort Wayne, IN 46988",2000-07-08,5243,2021-02-01,standard,0.33
MEM-0708,Dolores King,dolores.king708@example.com,"335 Ferry St, Erie, PA 44739",1993-08-05,1035,2018-04-01,standard,0.03
MEM-0709,Paloma Kowalczyk,paloma.kowalczyk709@example.com,"228 Maple St, Akron, OH 44930",1962-09-21,4555,2024-03-01,standard,0.4
MEM-0710,Bob Garcia,bob.garcia710@example.com,"708 Meadow Ln, Toledo, OH 49716",1968-01-10,7697,2024-02-01,golden_goose,0.15
MEM-0711,Hannah Brown,hannah.brown711@example.com,"678 Prairie Ln, Erie, PA 46536",1956-05-08,3023,2020-06-01,standard,0.14
MEM-0712,Nellie Scott,nellie.scott712@example.com,"442 Foundry St, Erie, PA 48364",1961-09-13,6391,2021-09-01,standard,0.35
MEM-0713,Gus Miller,gus.miller713@example.com,"536 Elm Ct, Akron, OH 45173",1983-09-12,2306,2025-12-01,standard,0.04
MEM-0714,Bob Green,bob.green714@example.com,"696 Canal Rd, South Bend, IN 48243",1997-12-06,8453,2022-07-01,standard,0.02
MEM-0715,Chen Torres,chen.torres715@example.com,"305 Prairie Ln, Sandusky, OH 48574",1974-05-25,5902,2023-06-01,standard,0.24
MEM-0716,Luis Nguyen,luis.nguyen716@example.com,"288 Airline Rd, Kalamazoo, MI 47654",1970-12-23,2988,2022-11-01,standard,0.32
MEM-0717,Harriet Green,harriet.green717@example.com,"99 Summit Ave, Bowling Green, OH 49400",1968-08-13,4064,2017-05-01,standard,0.32
MEM-0718,Jerome Al-Sayed,jerome.al.sayed718@example.com,"714 Foundry St, Akron, OH 48405",1967-12-26,5576,2025-03-01,standard,0.03
MEM-0719,Ray Brown,ray.brown719@example.com,"102 Ferry St, Toledo, OH 45239",1956-05-28,3270,2018-04-01,standard,0.31
MEM-0720,Greg Lee,greg.lee720@example.com,"995 Summit Ave, Findlay, OH 43331",1968-03-23,5931,2022-08-01,standard,0.08
MEM-0721,Omar Robinson,omar.robinson721@example.com,"795 Maple St, Erie, PA 46024",1977-11-20,6501,2025-07-01,standard,0.25
MEM-0722,Ray Adams,ray.adams722@example.com,"915 Elm Ct, Columbus, OH 48065",1965-04-13,6390,2020-12-01,standard,0.11
MEM-0723,Aisha Miller,aisha.miller723@example.com,"91 Willow Pass, Fort Wayne, IN 45437",1957-12-05,8032,2025-12-01,standard,0.24
MEM-0724,Rosa Sanchez,rosa.sanchez724@example.com,"712 Balloon Way, Kalamazoo, MI 49362",1982-11-06,2484,2015-10-01,golden_goose,0.24
MEM-0725,Margaret Allen,margaret.allen725@example.com,"250 Orchard Ave, Dayton, OH 46999",1977-07-22,3673,2017-12-01,standard,0.15
MEM-0726,Ray Okafor-Reyes,ray.okafor.reyes726@example.com,"308 Summit Ave, Akron, OH 47532",1984-03-12,6894,2023-02-01,standard,0.25
MEM-0727,Aisha Lee,aisha.lee727@example.com,"55 Harbor Rd, Findlay, OH 49917",1985-01-02,2173,2021-03-01,standard,0.18
MEM-0728,Kitty Martinez,kitty.martinez728@example.com,"297 Airline Rd, Ann Arbor, MI 48034",1968-05-26,1801,2021-03-01,standard,0.23
MEM-0729,Jerome Allen,jerome.allen729@example.com,"496 Foundry St, Kalamazoo, MI 49273",1957-12-23,1115,2017-03-01,standard,0.07
MEM-0730,Pearl Martinez,pearl.martinez730@example.com,"755 Maple St, South Bend, IN 44910",1956-12-27,6985,2015-01-01,standard,0.02
MEM-0731,Vera Anderson,vera.anderson731@example.com,"381 Ferry St, Findlay, OH 46747",1987-03-11,9385,2023-04-01,standard,0.12
MEM-0732,Nellie Clark,nellie.clark732@example.com,"457 Cedar Blvd, Ann Arbor, MI 49156",1967-10-28,3998,2018-06-01,standard,0.22
MEM-0733,Yuki Womack,yuki.womack733@example.com,"360 Meadow Ln, Fort Wayne, IN 44332",1991-09-03,2764,2022-01-01,standard,0.31
MEM-0734,Jerome Anderson,jerome.anderson734@example.com,"258 Balloon Way, Columbus, OH 45934",1989-01-21,3725,2020-07-01,standard,0.09
MEM-0735,Yuki Scott,yuki.scott735@example.com,"686 Prairie Ln, Fort Wayne, IN 45145",2004-12-04,1630,2022-02-01,standard,0.01
MEM-0736,Omar Wilson,omar.wilson736@example.com,"897 Ferry St, Dayton, OH 45992",1977-07-03,4338,2024-04-01,standard,0.26
MEM-0737,Keiko Ramirez,keiko.ramirez737@example.com,"766 Cedar Blvd, Akron, OH 44897",1960-08-13,6849,2015-10-01,golden_goose,0.37
MEM-0738,Yosef Brzezinski,yosef.brzezinski738@example.com,"202 Elm Ct, Findlay, OH 47833",1991-07-10,6478,2019-12-01,standard,0.05
MEM-0739,Chen Wilson,chen.wilson739@example.com,"777 Canal Rd, Findlay, OH 44479",1975-06-08,6274,2020-12-01,standard,0.35
MEM-0740,Quinn King,quinn.king740@example.com,"943 Canal Rd, Fort Wayne, IN 44619",1978-06-21,8463,2024-12-01,standard,0.01
MEM-0741,Bob Young,bob.young741@example.com,"338 Prairie Ln, Ann Arbor, MI 44475",1990-12-02,8802,2022-09-01,standard,0.32
MEM-0742,Yosef Osei,yosef.osei742@example.com,"117 Prairie Ln, South Bend, IN 47251",1958-03-26,4934,2021-09-01,golden_goose,0.27
MEM-0743,Vera White,vera.white743@example.com,"961 Cedar Blvd, Columbus, OH 46182",1970-08-06,3559,2016-07-01,standard,0.25
MEM-0744,Zoe Hill,zoe.hill744@example.com,"828 Airline Rd, Toledo, OH 43777",1989-03-09,2889,2024-03-01,standard,0.05
MEM-0745,Jerome Allen,jerome.allen745@example.com,"19 Foundry St, Dayton, OH 43257",1956-09-22,9283,2015-05-01,standard,0.14
MEM-0746,Bob Kowalczyk,bob.kowalczyk746@example.com,"164 Maple St, Sandusky, OH 49135",1990-03-04,3976,2019-05-01,standard,0.28
MEM-0747,Jerome Wright,jerome.wright747@example.com,"166 Harbor Rd, Sandusky, OH 46344",1967-07-26,3879,2023-12-01,golden_goose,0.02
MEM-0748,Tina Adams,tina.adams748@example.com,"268 Harbor Rd, Akron, OH 49882",1972-10-15,7099,2018-08-01,golden_goose,0.09
MEM-0749,Dolores Green,dolores.green749@example.com,"546 Cedar Blvd, Akron, OH 43695",1992-08-05,6529,2016-07-01,golden_goose,0.03
MEM-0750,Ray Wright,ray.wright750@example.com,"474 Oak Ave, Kalamazoo, MI 46008",1964-12-10,6671,2020-03-01,standard,0.29
MEM-0751,Ximena Martinez,ximena.martinez751@example.com,"727 Maple St, Findlay, OH 45905",1993-08-01,4393,2015-08-01,standard,0.12
MEM-0752,Chen Young,chen.young752@example.com,"434 Meadow Ln, Fort Wayne, IN 48556",1993-10-06,7321,2015-08-01,standard,0.3
MEM-0753,Ray Brown,ray.brown753@example.com,"363 Maple St, Dayton, OH 44761",1976-05-05,8278,2019-01-01,standard,0.26
MEM-0754,Pearl Tanaka,pearl.tanaka754@example.com,"194 Balloon Way, Dayton, OH 49331",1981-12-28,7091,2018-09-01,standard,0.01
